SMILES_spectra,CAS,Molecular_Formula,Precursor_m/z,Spectrum,Ionization_Mode,Instrument_Type,Collision_Energy,SMILES_tox,Response_Modifier,Response,Response_Unit
'CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','89664-18-6','C16H18N2','239.1543','53.0386:0.316430 65.0385:0.702123 68.0495:0.171605 77.0385:0.313713 79.0542:2.920323 80.0494:0.405180 91.0542:96.834156 93.0572:0.759739 93.0699:0.349653 94.0652:0.585972 103.0543:2.463397 104.0495:0.318771 105.0447:0.283177 105.0699:1.774988 106.0651:10.020296 107.0729:0.794469 108.0808:0.695693 115.0543:14.302904 117.0573:10.903242 117.0697:0.885449 118.0651:100.000000 119.0728:0.222808 120.0808:13.599234 121.0886:0.209468 122.0965:0.240853 128.0386:0.258110 129.0698:0.214571 130.0652:22.951487 131.0729:0.670662 132.0808:19.468666 133.076:1.571452 133.0887:0.286651 134.0965:0.423439 135.0917:0.161352 141.0697:0.427447 143.0734:0.199068 144.0808:0.440748 146.0839:1.983717 147.0917:5.366085 148.0996:0.881376 152.0389:0.229314 152.0623:0.182560 153.0697:0.465792 154.0652:0.240125 155.0853:0.407334 159.0919:2.293847 161.1073:1.525751 165.0697:0.927177 166.0645:0.156097 166.0779:0.769601 167.0733:0.782122 167.0854:1.192588 168.0811:0.436234 177.0703:0.218928 178.0777:7.374168 179.0856:24.090676 180.0808:5.713775 181.0886:50.720151 182.0964:0.404687 190.0777:0.407600 191.0855:2.306862 192.0932:0.326566 193.0888:9.387919 193.1006:0.977329 194.0966:7.191731 195.1043:3.801292 196.1121:30.928184 197.12:0.386309 198.1276:1.461035 206.0966:0.649684 207.1044:2.137134 208.1121:8.989321 209.1073:3.260203 210.1278:5.113430 222.1278:0.660430 223.1233:0.811909 224.1308:3.785300 237.1387:1.847954 239.1543:13.259044','positive','LC-ESI-QFT','60','CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','',267,'mg/kg'
'CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','89664-18-6','C16H18N2','239.1543','51.0229:0.140535 65.0385:0.221778 77.0384:0.266326 79.0541:0.967988 91.0542:73.041153 93.0573:0.139424 93.0698:0.155874 94.0651:0.213821 103.0542:0.451685 105.0698:0.863451 106.0651:5.994761 107.073:0.269784 108.0808:0.256482 115.0542:7.234452 117.0573:3.304895 117.0698:0.857016 118.0651:57.730191 120.0808:14.320808 122.0963:0.464934 128.0383:0.162318 130.0652:23.788395 131.073:0.276758 132.0808:21.005199 133.0762:0.335772 134.0964:0.609913 135.0917:0.186589 144.0809:0.354596 146.0837:0.665433 147.0917:3.838982 148.0994:1.266422 159.0917:1.497458 161.1073:4.483156 165.0694:0.216009 167.0855:0.543841 168.0808:0.153072 178.0778:0.870493 179.0855:12.363030 180.081:0.769104 181.0886:21.303382 182.0962:0.283575 191.0855:1.385207 193.0886:3.304870 193.1012:0.708874 194.0965:3.629516 195.1042:1.227146 196.1121:80.062555 198.1277:2.251515 206.096:0.161323 207.104:0.783832 208.1121:24.394197 209.1074:0.686727 210.1277:15.481188 222.1277:2.245352 223.1232:0.297045 223.1345:0.161190 224.1307:3.565403 237.1387:2.410735 239.1542:100.000000','positive','LC-ESI-QFT','45','CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','',267,'mg/kg'
'CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','89664-18-6','C16H18N2','239.1543','91.0542:7.097351 106.0651:0.518026 115.0542:0.289483 118.0651:2.534823 120.0808:2.358445 130.0651:3.744431 132.0807:1.753745 147.0917:0.444856 148.0995:0.175779 161.1073:0.967867 179.0854:0.556344 181.0883:0.472039 191.0855:0.127167 194.0964:0.361188 196.1121:16.314739 198.1273:0.309260 208.1121:7.269338 210.1277:3.425799 222.1276:0.923227 224.1305:0.158142 237.1388:0.487453 239.1542:100.000000','positive','LC-ESI-QFT','30','CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','',267,'mg/kg'
'CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','89664-18-6','C16H18N2','239.1543','91.0542:0.926735 118.0649:0.174008 120.0807:0.491679 130.065:0.599911 132.0806:0.157239 161.1073:0.205851 194.0965:0.138814 196.112:2.735779 208.1119:1.692800 210.1277:0.642170 222.127:0.223194 237.139:0.148316 239.1541:100.000000','positive','LC-ESI-QFT','15','CN1CC(C2=CC=CC=C2)C2=CC=CC(N)=C2C1','',267,'mg/kg'
'CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','58581-89-8','C22H24ClN3O','382.1681','58.0647:11.861762 69.0692:0.543447 70.0647:1.144849 79.0539:1.069507 81.0698:6.627465 84.0806:6.743822 112.1142:100.000000 113.1168:7.594880 159.0541:0.635730 266.0905:1.723070 271.0628:4.908853 272.0661:0.781957 273.0602:1.501054 309.0797:0.673624 351.1261:2.487640 352.1291:0.670949 353.1246:0.801573 382.1685:49.758146 383.1715:17.390742 384.1661:20.366102','positive','LC-ESI-QTOF','Ramp 23.2-34.9 eV','CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','',310,'mg/kg'
'CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','58581-89-8','C22H24ClN3O','382.1681','112.1115:28.321742 125.014:40.071376 126.0178:3.889092 127.011:14.439971 128.0154:0.759517 131.0476:8.711567 131.0589:5.508785 132.0518:0.951684 159.054:100.000000 160.0574:11.548316 161.0622:0.915081 177.0641:0.750366 178.0786:1.299414 183.0545:2.617130 184.0629:1.912518 185.0703:1.702050 191.0777:0.695461 197.0692:4.639458 203.07:0.704612 206.0704:0.704612 211.0852:0.759517 213.045:1.436676 219.0679:5.554539 220.073:1.070644 232.0761:1.656296 238.0425:0.786969 240.0401:0.942533 241.0419:1.857613 254.0348:1.226208 255.0666:0.933382 256.0535:1.427526 271.063:67.020498 272.0654:12.326135 273.06:21.595900 274.0641:1.994876 283.0621:2.699488 284.0684:1.043192 285.0589:1.153001 297.0831:0.695461 308.0728:0.686310 309.0779:9.425329 310.0816:2.196193 311.0736:2.855051 323.098:1.445827 325.0953:1.107247 351.1241:0.997438','positive','LC-ESI-QTOF','50 eV','CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','',310,'mg/kg'
'CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','58581-89-8','C22H24ClN3O','382.1681','112.1115:46.711982 125.0144:8.083044 126.0177:0.895774 127.0114:2.318474 131.0477:2.234166 131.0602:0.600696 152.0232:1.190853 159.0538:40.968490 160.0572:5.090104 183.0544:0.811466 184.0619:0.816735 185.0709:0.869428 197.0695:2.228897 198.0726:0.605965 219.0692:1.496470 232.0753:0.685004 241.0411:0.558541 255.0671:0.990621 256.05:1.327853 257.061:0.569080 266.0904:3.288018 267.0889:0.526926 271.0627:100.000000 272.0653:16.714090 273.0598:27.131415 274.0615:3.456634 283.0626:5.996417 284.0678:1.275161 285.061:1.881126 297.0796:1.059121 309.078:14.153230 310.0823:3.008747 311.0759:4.968911 323.0951:1.854779 323.1315:0.911582 324.0954:0.806197 325.0924:0.642850 351.1251:12.698915 352.1274:3.988829 353.1224:3.799136 382.1667:8.077774 383.1707:2.523975 384.1659:1.997049','positive','LC-ESI-QTOF','40 eV','CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','',310,'mg/kg'
'CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','58581-89-8','C22H24ClN3O','382.1681','112.1117:33.286402 113.1151:3.433231 152.0216:0.909752 159.0538:1.739050 266.0905:7.073786 267.0942:0.827751 271.0626:23.950613 272.0661:4.219207 273.0598:7.722061 274.0616:0.843223 283.0616:1.327495 309.0791:2.786502 310.0823:0.724088 311.0766:0.802995 351.1255:16.072285 352.1282:3.891201 353.1237:4.513174 382.1683:100.000000 383.171:22.219300 384.1659:28.745378','positive','LC-ESI-QTOF','30 eV','CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','',310,'mg/kg'
'CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','58581-89-8','C22H24ClN3O','382.1681','112.1115:2.268326 266.0905:1.898123 351.1252:0.699251 382.1682:100.000000 383.171:22.876750 384.1657:27.301131','positive','LC-ESI-QTOF','20 eV','CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','',310,'mg/kg'
'CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','58581-89-8','C22H24ClN3O','382.1681','382.168:100.000000 383.1704:23.649146 384.1649:28.160644','positive','LC-ESI-QTOF','10 eV','CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O','',310,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','83-07-8','C11H13N3O','204.1131','56.0493:5.266617 83.0604:4.501171 85.0761:3.430339 94.0652:4.953314 111.0553:6.757576 118.0651:1.108334 131.0598:0.619708 145.0761:3.214691 146.0602:4.746327 158.0604:2.308210 159.0917:76.978479 173.071:32.925603 176.1182:2.853110 187.0866:100.000000 189.0898:9.968544','positive','LC-ESI-ITFT','55 (nominal)','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','83-07-8','C11H13N3O','204.1131','56.0493:5.347929 83.0604:3.579657 85.076:3.357740 94.0651:4.417504 111.0553:7.113824 118.0651:1.053944 131.0603:0.548724 145.076:3.645870 146.0601:4.612489 158.0606:2.092666 159.0917:75.660986 173.0711:31.866332 176.1183:3.002936 187.0866:100.000000 189.0898:9.953072','positive','LC-ESI-ITFT','35 (nominal)','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','83-07-8','C11H13N3O','204.1131','83.0605:40.129098 85.0761:5.267409 94.0651:100.000000 104.0494:22.413106 118.0652:10.052749 128.0493:14.731623 130.0649:10.840813 146.0602:17.147186 159.0918:12.437042','positive','LC-ESI-ITFT','80 (nominal)','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','83-07-8','C11H13N3O','204.1131','83.0604:44.230380 85.0761:25.347089 94.0652:100.000000 104.0496:31.781519 111.0552:7.549620 118.0652:9.002025 128.049:4.929620 130.0653:8.646076 145.0762:10.163038 146.0601:30.383038 158.06:5.169367 159.0918:50.099494 187.0869:14.257215 189.0897:14.664051','positive','LC-ESI-ITFT','55 (nominal)','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','77.04353:100.000000','positive','LC-ESI-QTOF','50 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.04134:11.800000 56.04741:13.500000 58.0619:11.800000 77.04055:57.600000 83.06114:62.900000 84.06747:24.700000 91.05256:14.100000 92.04903:12.900000 94.06826:83.500000 95.07021:11.800000 101.04276:12.400000 104.04934:23.500000 104.05556:27.600000 105.05569:12.900000 115.05589:10.600000 118.06364:27.100000 118.06967:14.700000 128.05013:100.000000 129.05128:24.100000 132.04071:13.500000 132.04575:10.000000 132.06902:30.600000 132.08168:34.100000 132.08952:24.100000 133.08484:14.100000 134.09183:22.900000 145.07297:10.000000 146.06288:17.600000 159.07518:12.900000 160.07195:23.500000 160.08804:29.400000 160.09842:10.600000 161.09637:27.100000 185.07144:10.600000 188.08385:10.000000 202.09825:12.400000 204.11124:27.100000','positive','LC-ESI-QTOF','30 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.04958:0.700000 85.07613:0.900000 94.05933:0.500000 146.05429:0.700000 158.05798:0.700000 159.08354:2.600000 159.0939:4.200000 160.08574:0.500000 160.09865:1.000000 173.0672:1.700000 173.07756:0.900000 187.08398:6.200000 187.09265:3.900000 188.08623:0.700000 188.09613:0.700000 189.08452:0.600000 189.0941:1.000000 203.08086:1.100000 204.11313:100.000000','positive','LC-ESI-QTOF','10 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.04482:1.000000 56.05252:0.600000 57.05884:1.600000 58.06611:0.500000 83.06065:6.800000 84.07366:0.600000 85.0736:2.700000 85.08038:0.800000 94.06006:1.200000 94.06628:6.500000 94.07262:1.300000 104.05093:1.300000 111.04597:1.500000 111.05787:6.000000 115.05361:1.100000 117.0546:0.600000 118.06308:1.200000 128.04886:2.800000 129.04507:0.800000 129.05991:0.500000 132.08156:0.900000 145.07623:1.200000 145.08228:1.300000 146.06065:6.000000 146.06842:1.100000 146.08125:0.700000 147.06146:1.000000 158.05922:2.000000 159.07314:0.900000 159.08789:8.600000 159.09651:9.300000 160.08026:1.000000 160.09479:1.900000 160.3013:0.600000 170.08479:0.500000 173.07356:5.100000 187.08345:11.000000 187.10553:1.000000 188.08134:1.400000 188.09056:1.900000 189.08264:0.800000 189.09425:4.200000 189.10353:0.900000 190.0881:0.600000 193.77512:0.500000 204.08945:0.900000 204.114:100.000000','positive','LC-ESI-QTOF','10 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','141.95117:100.000000','positive','LC-ESI-QTOF','50 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.05014:100.000000 77.03227:18.800000 77.04306:16.400000 83.06013:31.200000 83.066:22.700000 84.06799:13.300000 94.05993:14.800000 94.06752:96.900000 103.03847:15.600000 104.04665:89.800000 104.05697:15.600000 117.05935:85.200000 118.06313:80.500000 128.04678:33.600000 128.05327:60.200000 130.06416:48.400000 131.0701:14.100000 132.04343:15.600000 132.08064:54.700000 140.05484:17.200000 144.0717:25.800000 147.05647:16.400000 159.09308:28.900000 188.07436:42.200000 204.11264:21.900000','positive','LC-ESI-QTOF','30 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.05285:0.500000 83.0625:1.300000 85.0784:1.800000 94.06286:0.900000 94.06866:1.300000 111.05511:1.800000 145.07863:0.800000 159.09232:7.600000 160.09743:1.000000 173.06491:1.500000 173.07413:1.800000 187.08755:9.800000 188.08266:0.700000 188.0948:1.600000 189.09009:2.400000 202.09842:0.500000 204.11395:100.000000','positive','LC-ESI-QTOF','10 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.0504:9.300000 56.51823:0.500000 58.06835:0.800000 69.05158:0.600000 77.04121:1.400000 83.06039:2.200000 83.06847:0.800000 85.06689:1.400000 85.07673:6.000000 85.08363:0.600000 91.05998:0.500000 94.06232:2.700000 94.06607:5.100000 95.0709:1.800000 96.5416:0.600000 101.07079:0.500000 104.04819:2.600000 106.06422:1.500000 111.05412:6.300000 112.05967:0.500000 118.06206:0.600000 119.06804:0.800000 120.03595:0.800000 134.06006:0.500000 142.06644:1.200000 145.04988:0.600000 145.08423:0.700000 146.05968:4.500000 147.09419:1.000000 157.08414:0.700000 158.06303:2.100000 158.08862:1.100000 159.08755:12.200000 159.09619:10.700000 160.06693:0.600000 160.09285:2.700000 160.10187:1.300000 172.06349:0.900000 173.05482:0.700000 173.07306:5.300000 174.06712:1.200000 176.10847:0.900000 185.06633:0.600000 187.06775:0.900000 187.07875:5.300000 187.08813:17.900000 188.08797:5.500000 188.10268:0.800000 189.08717:3.400000 190.08832:1.100000 203.43568:0.700000 204.08798:0.900000 204.1131:100.000000','positive','LC-ESI-QTOF','10 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','120.04279:100.000000','positive','LC-ESI-QTOF','50 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.04112:13.700000 56.04775:37.000000 77.0327:12.300000 77.04023:55.500000 77.75905:12.300000 84.06226:22.600000 94.06532:100.000000 95.06879:13.700000 101.04138:30.800000 103.05829:11.600000 104.05019:17.100000 105.05305:15.800000 115.05431:13.700000 119.05721:42.500000 128.05339:24.000000 129.05092:15.800000 130.04594:12.300000 130.06325:30.800000 130.06879:13.000000 132.0818:47.300000 133.07716:12.300000 133.0849:18.500000 144.06927:13.000000 145.07335:48.600000 146.07472:12.300000 147.08987:17.100000 156.04811:15.800000 159.08394:32.900000 159.0979:37.000000 189.08772:14.400000','positive','LC-ESI-QTOF','30 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.04942:0.800000 83.06268:2.200000 85.0769:1.400000 111.05521:1.000000 145.07701:0.600000 146.05644:0.600000 158.06561:0.500000 159.0912:7.600000 160.08762:0.500000 160.09813:0.500000 173.07265:2.200000 174.07709:0.600000 176.11801:0.600000 187.08206:5.500000 187.09227:5.500000 188.08977:1.400000 189.09123:1.400000 204.11357:100.000000','positive','LC-ESI-QTOF','10 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.1131385','56.0472:0.900000 56.05316:2.300000 83.06045:6.800000 84.06784:0.700000 85.03109:0.900000 85.07784:6.700000 94.05814:1.300000 94.06646:10.800000 104.04541:2.000000 111.05502:2.900000 111.0642:1.100000 118.06172:1.200000 128.05246:3.700000 130.06166:1.100000 132.07971:2.500000 136.49525:0.600000 145.07661:4.100000 146.05542:1.400000 146.06482:2.900000 146.25038:0.600000 151.51178:1.100000 157.05411:1.000000 158.06161:3.000000 159.08699:10.600000 159.09589:8.500000 160.09047:2.400000 169.08466:1.000000 171.05283:0.600000 173.07202:3.400000 175.07336:0.600000 177.10294:0.600000 187.08202:7.800000 187.0909:7.300000 188.09669:0.600000 189.09019:3.100000 191.09459:0.600000 204.11259:100.000000 204.14972:1.100000 204.16269:0.700000','positive','LC-ESI-QTOF','10 eV','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','NaN','C11H13N3O','204.11314','56.0472:0.914310 56.05316:2.317670 59.06171:0.446523 77.04212:0.446523 83.06045:6.761642 84.06784:0.680417 85.03109:0.914310 85.07784:6.655326 94.05814:1.318307 94.06646:10.844142 103.05553:0.403997 104.04541:2.041250 104.05483:0.425260 106.06436:0.425260 111.05502:2.913034 111.0642:1.084414 114.72256:0.403997 118.06172:1.190729 119.05824:0.425260 120.04276:0.361471 120.06966:0.467787 122.05319:0.425260 128.04294:0.489050 128.05246:3.742292 129.04778:0.361471 130.06166:1.105677 130.06778:0.403997 132.0497:0.489050 132.07971:2.466511 133.07582:0.425260 136.49525:0.637891 140.04741:0.446523 144.05115:0.403997 144.0726:0.382734 145.07661:4.082501 146.05542:1.403360 146.06482:2.870508 146.25038:0.574102 147.05928:0.425260 151.51178:1.105677 155.05894:0.425260 157.05411:1.020625 158.06161:2.998086 158.08354:0.425260 159.08699:10.610249 159.09589:8.547735 160.09047:2.423985 161.06134:0.361471 169.06581:0.425260 169.07597:0.489050 169.08466:0.999362 170.06987:0.382734 171.05283:0.616628 173.07202:3.444610 174.06709:0.361471 175.07336:0.637891 177.10294:0.637891 177.11751:0.467787 187.08202:7.846056 187.0909:7.335743 188.086:0.467787 188.09669:0.616628 189.08005:0.361471 189.09019:3.146927 190.09746:0.403997 191.09459:0.574102 196.30536:0.489050 199.26155:0.361471 203.06407:0.382734 203.09746:0.382734 204.11259:100.000000 204.14972:1.063151 204.16269:0.701680','positive','LC-ESI-QTOF','6V','CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1','',1700,'mg/kg'
'CN1N(C(=O)C=C1C)C1=CC=CC=C1','60-80-0','C11H12N2O','211.0842','142.0611:100.000000 155.0472:60.420401 183.0876:23.975291','positive','LC-ESI-ITFT','55 (nominal)','CN1N(C(=O)C=C1C)C1=CC=CC=C1','',1705,'mg/kg'
'CN1N(C(=O)C=C1C)C1=CC=CC=C1','60-80-0','C11H12N2O','211.0842','142.0609:100.000000 155.0473:36.826309 183.0871:26.968304','positive','LC-ESI-ITFT','35 (nominal)','CN1N(C(=O)C=C1C)C1=CC=CC=C1','',1705,'mg/kg'
'CN1N(C(=O)C=C1C)C1=CC=CC=C1','60-80-0','C11H12N2O','189.1022','58.065:2.299924 70.065:0.729547 91.0542:2.313048 96.0445:1.944489 96.0682:3.894938 103.0544:1.867357 104.0495:6.461614 105.0336:0.847439 105.0699:2.180625 106.0652:2.193212 111.0552:3.471423 115.0546:0.742356 117.0574:2.617450 117.0698:2.853623 118.0652:22.547496 120.0808:23.390696 129.07:2.380592 130.0652:34.436628 131.073:100.000000 132.0809:22.655077 133.0077:22.302271 133.0523:2.754833 133.0761:11.692164 134.0967:2.492431 135.0555:4.858752 144.0809:78.485694 145.0648:8.391591 145.0889:1.840831 146.0839:56.205635 146.0965:48.768824 147.0917:56.273494 148.0758:12.893057 149.0712:1.920666 157.0528:0.885792 158.0601:5.347701 159.0922:1.486007 160.0999:2.519993 161.1074:83.047855 162.0914:3.555422 171.0918:1.452855 172.0758:38.954956 174.0789:34.284621 189.1025:5.083059','positive','LC-ESI-ITFT','55 (nominal)','CN1N(C(=O)C=C1C)C1=CC=CC=C1','',1705,'mg/kg'
'CN1N(C(=O)C=C1C)C1=CC=CC=C1','60-80-0','C11H12N2O','189.1022','58.0651:0.149091 96.0448:0.144066 96.0684:0.215866 104.0496:0.469989 105.0702:0.117242 106.0652:0.121467 111.0554:0.253532 117.0577:0.193824 117.0701:0.242056 118.0653:1.485848 120.081:1.526527 129.0704:0.136090 130.0653:2.416579 131.0731:7.008515 132.0809:1.523580 133.0078:1.372149 133.0525:0.106021 133.0762:0.827877 134.0965:0.168448 135.0554:0.337556 144.081:5.233166 145.0649:0.575525 145.0888:0.155342 146.084:4.095978 146.0966:3.490052 147.0919:3.879992 148.0759:0.985322 149.071:0.123847 158.0602:0.396434 159.0914:0.114573 160.0996:0.132963 161.1075:5.908204 162.0918:0.257968 172.076:2.551625 174.0791:2.233879 189.1024:100.000000','positive','LC-ESI-ITFT','35 (nominal)','CN1N(C(=O)C=C1C)C1=CC=CC=C1','',1705,'mg/kg'
'CN1N(C(=O)C=C1C)C1=CC=CC=C1','60-80-0','C11H12N2O','189.1022','70.0652:2.311757 77.0386:39.352768 81.0448:9.557182 91.0543:17.965084 92.0496:5.895560 93.0336:2.745166 95.0605:12.786900 96.0445:2.277171 96.0683:25.051791 98.0602:19.245321 103.0543:12.610785 104.0496:100.000000 105.0337:5.542141 105.0448:12.391403 105.07:6.350358 106.0652:92.308740 111.0554:1.774136 115.0543:12.197715 117.0575:17.928012 117.07:37.818948 118.0652:45.249029 120.0809:31.454238 130.0653:51.166958 131.0731:45.579660 132.0809:18.947070 133.0523:10.003158 133.0763:5.301440 134.0965:5.680169 135.0555:1.335757 144.081:36.562690 145.065:13.787055 145.0762:17.880054 145.089:2.051383 146.084:36.207764 146.0967:5.821628 147.0918:75.084172 148.0759:1.977661 149.0711:5.585653 157.0525:8.935896 158.0604:1.483937 159.0557:3.496428 159.0918:3.321224 160.0996:2.022363 161.1076:17.681956 172.076:6.695866 174.079:30.734656 189.1024:92.766512','positive','LC-ESI-ITFT','80 (nominal)','CN1N(C(=O)C=C1C)C1=CC=CC=C1','',1705,'mg/kg'
'CN1N(C(=O)C=C1C)C1=CC=CC=C1','60-80-0','C11H12N2O','189.1022','70.0653:0.281306 77.0387:0.554529 81.0449:0.408808 91.0544:1.162588 92.0497:0.119210 93.0336:0.130079 95.0606:0.447218 96.0447:0.325536 96.0684:1.975480 98.0603:0.788412 103.0545:0.355257 104.0497:4.856434 105.0337:0.276549 105.0452:0.140491 105.0702:0.286179 106.0653:2.565550 111.0556:0.212779 115.0545:0.193436 117.0575:0.470260 117.0702:1.081782 118.0654:2.732508 120.081:2.795414 130.0654:3.164094 131.0732:4.581020 132.081:2.368249 133.0525:0.479075 133.0764:0.644552 134.0968:0.511522 135.0558:0.217756 144.0811:4.536636 145.0652:1.885727 145.0764:0.362954 145.0886:0.154999 146.0841:5.033898 146.0967:1.468258 147.092:8.350265 148.0761:0.725991 149.0713:0.585407 157.0525:0.458004 158.0603:0.385584 159.0916:0.160637 160.0997:0.268092 161.1076:7.584389 171.0922:0.136256 172.0763:1.166514 174.0792:4.906120 189.1025:100.000000','positive','LC-ESI-ITFT','55 (nominal)','CN1N(C(=O)C=C1C)C1=CC=CC=C1','',1705,'mg/kg'
